seed,turn,stage,candidates,action_index,action_desc,elapsed_us,score_breakdown
1001,35,RamenSelect,4,1,吃面/中京-力根,103,#0 0[不吃面] | #1 2871[吃面/中京-力根] | #2 2871[吃面/阪神-耐力] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,35,SpecialSelect,1,0,吃面/中京-力根(替换Ax1),2,仅1候选: 吃面/中京-力根(替换Ax1)
1001,35,Train,9,2,力训练,45,"#0 2165[速训练 失败率0% 属性+177 PT+24] | #1 824[耐训练 失败率0% 属性+67 PT+10] | #2 11169[力训练 失败率0% 属性+810 PT+119] | #3 2033[根训练 失败率0% 属性+81 PT+20] | #4 3262[智训练 失败率0% 属性+308 PT+34] | #5 1876[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2951[友人外出#3 选项2 动态事件2365 材料+2(库存0也不禁用) 饥饿+507 未来+0 主动+0]"
1001,35,Event,2,0,事件#102 追加训练:  力5  体力-5 羁绊+5 /   体力5,3,
1001,36,RamenSelect,2,0,不吃面,7,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,36,Train,1,0,比赛,0,仅1候选: 比赛
1001,37,RamenSelect,2,0,不吃面,47,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,37,Train,7,4,智训练,21,#0 860[速训练 失败率0% 属性+122 PT+10] | #1 2964[耐训练 失败率0% 属性+221 PT+33] | #2 2143[力训练 失败率0% 属性+240 PT+23] | #3 718[根训练 失败率0% 属性+74 PT+9] | #4 3598[智训练 失败率0% 属性+288 PT+38] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,38,RamenSelect,3,0,不吃面,49,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,38,Train,7,4,智训练,20,#0 864[速训练 失败率0% 属性+127 PT+10] | #1 743[耐训练 失败率0% 属性+95 PT+9] | #2 2127[力训练 失败率0% 属性+232 PT+23] | #3 1458[根训练 失败率0% 属性+126 PT+17] | #4 8343[智训练 失败率0% 属性+758 PT+87] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,39,RamenSelect,3,0,不吃面,47,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,39,Train,7,4,智训练,20,#0 1376[速训练 失败率0% 属性+169 PT+15] | #1 1460[耐训练 失败率0% 属性+132 PT+17] | #2 2218[力训练 失败率0% 属性+239 PT+24] | #3 715[根训练 失败率0% 属性+73 PT+9] | #4 8424[智训练 失败率0% 属性+839 PT+87] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,40,RamenSelect,3,2,吃面/阪神-耐力,70,#0 0[不吃面] | #1 2823[吃面/中京-力根] | #2 2827[吃面/阪神-耐力]
1001,40,SpecialSelect,3,0,吃面/阪神-耐力(替换Bx1),10,"#0 13[隐藏方案[0, 1, 0] 后续可做2种] | #1 7[隐藏方案[0, 1, 1] 后续可做2种] | #2 7[隐藏方案[1, 1, 0] 后续可做2种]"
1001,40,Train,9,2,力训练,64,"#0 772[速训练 失败率0% 属性+103 PT+9] | #1 1668[耐训练 失败率0% 属性+100 PT+15] | #2 6406[力训练 失败率0% 属性+536 PT+67] | #3 814[根训练 失败率0% 属性+64 PT+10] | #4 5977[智训练 失败率0% 属性+665 PT+61] | #5 1312[比赛(G3 五维[3, 3, 3, 3, 3]×1.45 PT+51 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3009[友人外出#3 选项2 动态事件2423 材料+2(库存3也不禁用) 饥饿+507 未来+0 主动+0]"
1001,41,RamenSelect,4,2,吃面/阪神-耐力,90,#0 0[不吃面] | #1 2828[吃面/中京-力根] | #2 2831[吃面/阪神-耐力] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,41,SpecialSelect,9,2,吃面/阪神-耐力(替换Bx1),21,"#0 11[隐藏方案[0, 0, 0] 后续可做1种] | #1 5[隐藏方案[0, 0, 1] 后续可做1种] | #2 15[隐藏方案[0, 1, 0] 后续可做3种] | #3 10[隐藏方案[1, 0, 0] 后续可做2种] | #4 -2[隐藏方案[0, 0, 2] 后续可做1种] | #5 -2[隐藏方案[0, 1, 1] 后续可做1种] | #6 -2[隐藏方案[1, 0, 1] 后续可做1种] | #7 3[隐藏方案[1, 1, 0] 后续可做2种] | #8 -7[隐藏方案[2, 0, 0] 后续可做0种]"
1001,41,Train,9,2,力训练,42,"#0 773[速训练 失败率0% 属性+104 PT+9] | #1 3455[耐训练 失败率0% 属性+169 PT+35] | #2 9883[力训练 失败率0% 属性+983 PT+102] | #3 725[根训练 失败率0% 属性+61 PT+9] | #4 3347[智训练 失败率0% 属性+385 PT+34] | #5 1882[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3742[友人外出#3 选项2 动态事件2436 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,42,RamenSelect,4,3,吃面/小仓-智,82,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 2808[吃面/小仓-智]
1001,42,SpecialSelect,4,0,吃面/小仓-智(替换Bx1),10,"#0 -2[隐藏方案[0, 1, 0] 后续可做0种] | #1 -9[隐藏方案[0, 1, 1] 后续可做0种] | #2 -9[隐藏方案[0, 2, 0] 后续可做0种] | #3 -9[隐藏方案[1, 1, 0] 后续可做0种]"
1001,42,Train,9,4,智训练,55,"#0 2005[速训练 失败率0% 属性+214 PT+22] | #1 1429[耐训练 失败率0% 属性+125 PT+16] | #2 803[力训练 失败率0% 属性+165 PT+9] | #3 806[根训练 失败率1% 属性+64 PT+10] | #4 4945[智训练 失败率0% 属性+500 PT+49] | #5 1884[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 51[休息] | #7 15[普通外出] | #8 4267[友人外出#3 选项2 动态事件2455 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+213]"
1001,43,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,43,Train,9,2,力训练,33,"#0 683[速训练 失败率0% 属性+101 PT+8] | #1 644[耐训练 失败率0% 属性+62 PT+8] | #2 5009[力训练 失败率0% 属性+625 PT+51] | #3 1004[根训练 失败率0% 属性+78 PT+12] | #4 3596[智训练 失败率0% 属性+404 PT+36] | #5 1884[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 4271[友人外出#3 选项2 动态事件2459 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+213]"
1001,44,RamenSelect,3,0,不吃面,35,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,44,Train,9,5,比赛,26,"#0 693[速训练 失败率19% 属性+118 PT+10] | #1 522[耐训练 失败率17% 属性+69 PT+8] | #2 944[力训练 失败率20% 属性+138 PT+14] | #3 1243[根训练 失败率20% 属性+81 PT+19] | #4 1161[智训练 失败率0% 属性+132 PT+12] | #5 1882[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 83[休息] | #7 15[普通外出] | #8 4236[友人外出#3 选项2 动态事件2423 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+213]"
1001,44,Event,2,0,事件#4101 G1比赛:  速4 耐4 力4 根4 智4 73pt 体力-15 / [大成功] 速4 耐4 力4 根4 智4 73pt 体力-5 (33%) | [成功] 速4 耐4 力4 根4 智4 73pt 体力-20 (66%),3,
1001,45,RamenSelect,3,0,不吃面,34,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,45,Train,9,6,休息,27,"#0 322[速训练 失败率65% 属性+113 PT+13] | #1 132[耐训练 失败率62% 属性+58 PT+7] | #2 767[力训练 失败率66% 属性+252 PT+27] | #3 306[根训练 失败率57% 属性+57 PT+10] | #4 1268[智训练 失败率25% 属性+199 PT+17] | #5 1881[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 133[休息] | #7 15[普通外出] | #8 4023[友人外出#3 选项2 动态事件2423 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+0]"
1001,46,RamenSelect,4,0,不吃面,6,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,46,Train,9,7,普通出行,3,#0 340282346638528859811704183484516925440[守门: 心情2<3外出]
1001,47,RamenSelect,4,3,吃面/小仓-智,94,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 2831[吃面/小仓-智]
1001,47,SpecialSelect,1,0,吃面/小仓-智(替换Bx1),2,仅1候选: 吃面/小仓-智(替换Bx1)
1001,47,Train,9,4,智训练,242,"#0 1154[速训练 失败率0% 属性+140 PT+13] | #1 1097[耐训练 失败率0% 属性+91 PT+13] | #2 750[力训练 失败率0% 属性+114 PT+9] | #3 1732[根训练 失败率0% 属性+94 PT+20] | #4 8297[智训练 失败率0% 属性+882 PT+83] | #5 1881[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3516[友人外出#3 选项2 动态事件2423 材料+2(库存0也不禁用) 饥饿+1014 未来+0 主动+0]"
1001,47,RegionSelect,120,9,"地区[札幌-速,新潟-力,东京-智]",154,"#0 -20[[10, 11, 12]] | #1 -30[[10, 11, 13]] | #2 -20[[10, 11, 14]] | #3 -30[[10, 11, 15]] | #4 -40[[10, 11, 16]] | #5 -40[[10, 11, 17]] | #6 -40[[10, 11, 18]] | #7 -40[[10, 11, 19]] | #8 -20[[10, 12, 13]] | #9 -10[[10, 12, 14]] | #10 -20[[10, 12, 15]] | #11 -30[[10, 12, 16]] | #12 -30[[10, 12, 17]] | #13 -30[[10, 12, 18]] | #14 -30[[10, 12, 19]] | #15 -20[[10, 13, 14]] | #16 -30[[10, 13, 15]] | #17 -40[[10, 13, 16]] | #18 -40[[10, 13, 17]] | #19 -40[[10, 13, 18]] | #20 -40[[10, 13, 19]] | #21 -20[[10, 14, 15]] | #22 -30[[10, 14, 16]] | #23 -30[[10, 14, 17]] | #24 -30[[10, 14, 18]] | #25 -30[[10, 14, 19]] | #26 -40[[10, 15, 16]] | #27 -40[[10, 15, 17]] | #28 -40[[10, 15, 18]] | #29 -40[[10, 15, 19]] | #30 -50[[10, 16, 17]] | #31 -50[[10, 16, 18]] | #32 -50[[10, 16, 19]] | #33 -50[[10, 17, 18]] | #34 -50[[10, 17, 19]] | #35 -50[[10, 18, 19]] | #36 -20[[11, 12, 13]] | #37 -10[[11, 12, 14]] | #38 -20[[11, 12, 15]] | #39 -30[[11, 12, 16]] | #40 -30[[11, 12, 17]] | #41 -30[[11, 12, 18]] | #42 -30[[11, 12, 19]] | #43 -20[[11, 13, 14]] | #44 -30[[11, 13, 15]] | #45 -40[[11, 13, 16]] | #46 -40[[11, 13, 17]] | #47 -40[[11, 13, 18]] | #48 -40[[11, 13, 19]] | #49 -20[[11, 14, 15]] | #50 -30[[11, 14, 16]] | #51 -30[[11, 14, 17]] | #52 -30[[11, 14, 18]] | #53 -30[[11, 14, 19]] | #54 -40[[11, 15, 16]] | #55 -40[[11, 15, 17]] | #56 -40[[11, 15, 18]] | #57 -40[[11, 15, 19]] | #58 -50[[11, 16, 17]] | #59 -50[[11, 16, 18]] | #60 -50[[11, 16, 19]] | #61 -50[[11, 17, 18]] | #62 -50[[11, 17, 19]] | #63 -50[[11, 18, 19]] | #64 -10[[12, 13, 14]] | #65 -20[[12, 13, 15]] | #66 -30[[12, 13, 16]] | #67 -30[[12, 13, 17]] | #68 -30[[12, 13, 18]] | #69 -30[[12, 13, 19]] | #70 -10[[12, 14, 15]] | #71 -20[[12, 14, 16]] | #72 -20[[12, 14, 17]] | #73 -20[[12, 14, 18]] | #74 -20[[12, 14, 19]] | #75 -30[[12, 15, 16]] | #76 -30[[12, 15, 17]] | #77 -30[[12, 15, 18]] | #78 -30[[12, 15, 19]] | #79 -40[[12, 16, 17]] | #80 -40[[12, 16, 18]] | #81 -40[[12, 16, 19]] | #82 -40[[12, 17, 18]] | #83 -40[[12, 17, 19]] | #84 -40[[12, 18, 19]] | #85 -20[[13, 14, 15]] | #86 -30[[13, 14, 16]] | #87 -30[[13, 14, 17]] | #88 -30[[13, 14, 18]] | #89 -30[[13, 14, 19]] | #90 -40[[13, 15, 16]] | #91 -40[[13, 15, 17]] | #92 -40[[13, 15, 18]] | #93 -40[[13, 15, 19]] | #94 -50[[13, 16, 17]] | #95 -50[[13, 16, 18]] | #96 -50[[13, 16, 19]] | #97 -50[[13, 17, 18]] | #98 -50[[13, 17, 19]] | #99 -50[[13, 18, 19]] | #100 -30[[14, 15, 16]] | #101 -30[[14, 15, 17]] | #102 -30[[14, 15, 18]] | #103 -30[[14, 15, 19]] | #104 -40[[14, 16, 17]] | #105 -40[[14, 16, 18]] | #106 -40[[14, 16, 19]] | #107 -40[[14, 17, 18]] | #108 -40[[14, 17, 19]] | #109 -40[[14, 18, 19]] | #110 -50[[15, 16, 17]] | #111 -50[[15, 16, 18]] | #112 -50[[15, 16, 19]] | #113 -50[[15, 17, 18]] | #114 -50[[15, 17, 19]] | #115 -50[[15, 18, 19]] | #116 -60[[16, 17, 18]] | #117 -60[[16, 17, 19]] | #118 -60[[16, 18, 19]] | #119 -60[[17, 18, 19]]"
1001,48,Event,3,2,事件#4010 古马年-新年:   体力30 /  速8 耐8 力8 根8 智8  /  35pt,4,
1001,48,RamenSelect,4,0,不吃面,14,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,48,Train,1,0,比赛,0,仅1候选: 比赛
1001,49,RamenSelect,4,2,吃面/新潟-力,99,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 2774[吃面/新潟-力] | #3 2764[吃面/东京-智]
1001,49,SpecialSelect,4,0,吃面/新潟-力(替换Ax1),11,"#0 15[隐藏方案[1, 0, 0] 后续可做0种] | #1 9[隐藏方案[1, 0, 1] 后续可做0种] | #2 9[隐藏方案[1, 1, 0] 后续可做0种] | #3 9[隐藏方案[2, 0, 0] 后续可做0种]"
1001,49,Train,9,2,力训练,42,"#0 924[速训练 失败率0% 属性+199 PT+13] | #1 1039[耐训练 失败率0% 属性+122 PT+16] | #2 11830[力训练 失败率0% 属性+1072 PT+163] | #3 924[根训练 失败率0% 属性+98 PT+14] | #4 2796[智训练 失败率0% 属性+496 PT+35] | #5 996[比赛(G3 五维[3, 3, 3, 3, 3]×1.45 PT+51 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3678[友人外出#3 选项2 动态事件1862 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+213]"
1001,50,RamenSelect,3,0,不吃面,48,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,50,Train,9,8,友人出行,27,"#0 970[速训练 失败率0% 属性+182 PT+14] | #1 1517[耐训练 失败率0% 属性+153 PT+23] | #2 505[力训练 失败率0% 属性+125 PT+8] | #3 463[根训练 失败率0% 属性+63 PT+8] | #4 2104[智训练 失败率0% 属性+372 PT+26] | #5 1423[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3686[友人外出#3 选项2 动态事件1870 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+213]"
1001,50,Event,2,1,事件#830305113 友人出行3:   体力50 羁绊+5 干劲1 /  速10 力10 根10 20pt 羁绊+5 干劲1,1,
1001,51,RamenSelect,4,3,吃面/东京-智,82,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 2931[吃面/东京-智]
1001,51,SpecialSelect,8,1,吃面/东京-智(替换Cx1),18,"#0 18[隐藏方案[0, 0, 0] 后续可做0种] | #1 30[隐藏方案[0, 0, 1] 后续可做1种] | #2 13[隐藏方案[0, 1, 0] 后续可做0种] | #3 30[隐藏方案[1, 0, 0] 后续可做1种] | #4 7[隐藏方案[0, 0, 2] 后续可做0种] | #5 7[隐藏方案[0, 1, 1] 后续可做0种] | #6 24[隐藏方案[1, 0, 1] 后续可做1种] | #7 7[隐藏方案[1, 1, 0] 后续可做0种]"
1001,51,Train,9,4,智训练,41,"#0 1244[速训练 失败率0% 属性+200 PT+18] | #1 1046[耐训练 失败率0% 属性+130 PT+16] | #2 661[力训练 失败率0% 属性+154 PT+10] | #3 533[根训练 失败率0% 属性+70 PT+9] | #4 11657[智训练 失败率0% 属性+1012 PT+160] | #5 1423[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2266[友人外出#4 选项1 动态事件954 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,52,RamenSelect,4,3,吃面/东京-智,85,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 3108[吃面/东京-智]
1001,52,SpecialSelect,1,0,吃面/东京-智(替换Cx2),1,仅1候选: 吃面/东京-智(替换Cx2)
1001,52,Train,9,4,智训练,41,"#0 1633[速训练 失败率0% 属性+163 PT+24] | #1 563[耐训练 失败率0% 属性+96 PT+9] | #2 586[力训练 失败率0% 属性+144 PT+9] | #3 1660[根训练 失败率0% 属性+158 PT+25] | #4 9447[智训练 失败率0% 属性+858 PT+128] | #5 1129[比赛(G2 五维[3, 4, 3, 4, 3]×1.45 PT+58 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3258[友人外出#4 选项1 动态事件932 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,53,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,53,Train,9,4,智训练,36,"#0 842[速训练 失败率0% 属性+119 PT+13] | #1 970[耐训练 失败率0% 属性+141 PT+14] | #2 1615[力训练 失败率0% 属性+281 PT+22] | #3 528[根训练 失败率0% 属性+66 PT+9] | #4 5740[智训练 失败率0% 属性+812 PT+75] | #5 1421[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3242[友人外出#4 选项1 动态事件916 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,54,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,54,Train,9,4,智训练,32,"#0 852[速训练 失败率0% 属性+130 PT+13] | #1 507[耐训练 失败率0% 属性+105 PT+8] | #2 588[力训练 失败率0% 属性+147 PT+9] | #3 529[根训练 失败率0% 属性+68 PT+9] | #4 8903[智训练 失败率0% 属性+1031 PT+121] | #5 1131[比赛(G2 五维[3, 4, 3, 4, 3]×1.45 PT+58 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3250[友人外出#4 选项1 动态事件924 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,54,Event,2,0,事件#102 追加训练:  智5  体力-5 羁绊+5 /   体力5,3,
1001,55,RamenSelect,3,0,不吃面,30,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,55,Train,1,0,比赛,0,仅1候选: 比赛
1001,56,RamenSelect,3,2,吃面/东京-智,79,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3285[吃面/东京-智]
1001,56,SpecialSelect,1,0,吃面/东京-智,0,仅1候选: 吃面/东京-智
1001,56,Train,9,4,智训练,44,"#0 644[速训练 失败率0% 属性+115 PT+10] | #1 652[耐训练 失败率0% 属性+123 PT+10] | #2 4148[力训练 失败率0% 属性+624 PT+56] | #3 1159[根训练 失败率0% 属性+123 PT+18] | #4 10404[智训练 失败率0% 属性+864 PT+166] | #5 1424[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3270[友人外出#4 选项1 动态事件944 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,57,RamenSelect,2,0,不吃面,49,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,57,Train,9,2,力训练,26,"#0 511[速训练 失败率0% 属性+111 PT+8] | #1 651[耐训练 失败率0% 属性+123 PT+10] | #2 5466[力训练 失败率0% 属性+795 PT+73] | #3 994[根训练 失败率0% 属性+87 PT+16] | #4 399[智训练 失败率0% 属性+0 PT+13] | #5 1122[比赛(G2 五维[3, 4, 3, 4, 3]×1.45 PT+58 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3046[友人外出#4 选项1 动态事件933 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+0]"
1001,57,Event,2,0,事件#102 追加训练:  力5  体力-5 羁绊+5 /   体力5,3,
1001,58,RamenSelect,2,0,不吃面,32,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,58,Train,9,8,友人出行,25,"#0 1446[速训练 失败率0% 属性+171 PT+21] | #1 996[耐训练 失败率0% 属性+148 PT+15] | #2 965[力训练 失败率0% 属性+207 PT+14] | #3 458[根训练 失败率0% 属性+64 PT+8] | #4 -130[智训练 失败率0% 属性+0 PT+24] | #5 1416[比赛(G1 五维[4, 4, 4, 4, 4]×1.45 PT+73 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2109[友人外出#4 选项1 动态事件1010 材料+2(库存0也不禁用) 饥饿+1014 未来+0 主动+0]"
1001,59,RamenSelect,4,0,不吃面,16,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,59,Train,1,0,比赛,0,仅1候选: 比赛
1001,60,RamenSelect,4,3,吃面/东京-智,68,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 3544[吃面/东京-智]
1001,60,SpecialSelect,8,1,吃面/东京-智(替换Cx1),20,"#0 31[隐藏方案[0, 0, 0] 后续可做2种] | #1 34[隐藏方案[0, 0, 1] 后续可做3种] | #2 24[隐藏方案[0, 1, 0] 后续可做2种] | #3 24[隐藏方案[1, 0, 0] 后续可做2种] | #4 28[隐藏方案[0, 0, 2] 后续可做3种] | #5 28[隐藏方案[0, 1, 1] 后续可做3种] | #6 28[隐藏方案[1, 0, 1] 后续可做3种] | #7 18[隐藏方案[1, 1, 0] 后续可做2种]"
1001,60,Train,7,4,智训练,32,#0 739[速训练 失败率0% 属性+164 PT+11] | #1 693[耐训练 失败率0% 属性+187 PT+10] | #2 704[力训练 失败率0% 属性+204 PT+10] | #3 1716[根训练 失败率0% 属性+201 PT+25] | #4 -13691[智训练 失败率0% 属性+0 PT+201] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,61,RamenSelect,4,2,吃面/新潟-力,97,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3746[吃面/新潟-力] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,61,SpecialSelect,8,3,吃面/新潟-力(替换Ax1),41,"#0 19[隐藏方案[0, 0, 0] 后续可做1种] | #1 21[隐藏方案[0, 0, 1] 后续可做2种] | #2 12[隐藏方案[0, 1, 0] 后续可做1种] | #3 30[隐藏方案[1, 0, 0] 后续可做3种] | #4 15[隐藏方案[0, 1, 1] 后续可做2种] | #5 24[隐藏方案[1, 0, 1] 后续可做3种] | #6 23[隐藏方案[1, 1, 0] 后续可做3种] | #7 24[隐藏方案[2, 0, 0] 后续可做3种]"
1001,61,Train,7,2,力训练,54,#0 679[速训练 失败率0% 属性+169 PT+10] | #1 778[耐训练 失败率0% 属性+209 PT+11] | #2 13846[力训练 失败率0% 属性+1753 PT+184] | #3 596[根训练 失败率0% 属性+96 PT+10] | #4 -12428[智训练 失败率0% 属性+0 PT+194] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,62,RamenSelect,4,3,吃面/东京-智,70,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3710[吃面/新潟-力] | #3 3716[吃面/东京-智]
1001,62,SpecialSelect,4,1,吃面/东京-智(替换Cx2),12,"#0 10[隐藏方案[0, 0, 1] 后续可做1种] | #1 19[隐藏方案[0, 0, 2] 后续可做3种] | #2 4[隐藏方案[0, 1, 1] 后续可做1种] | #3 12[隐藏方案[1, 0, 1] 后续可做2种]"
1001,62,Train,7,4,智训练,33,#0 681[速训练 失败率0% 属性+172 PT+10] | #1 640[耐训练 失败率0% 属性+136 PT+10] | #2 3087[力训练 失败率0% 属性+544 PT+41] | #3 1153[根训练 失败率0% 属性+142 PT+18] | #4 -3786[智训练 失败率0% 属性+0 PT+179] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,63,RamenSelect,4,2,吃面/新潟-力,71,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3709[吃面/新潟-力] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,63,SpecialSelect,4,0,吃面/新潟-力(替换Ax1),11,"#0 8[隐藏方案[1, 0, 0] 后续可做1种] | #1 -5[隐藏方案[1, 0, 1] 后续可做0种] | #2 -5[隐藏方案[1, 1, 0] 后续可做0种] | #3 2[隐藏方案[2, 0, 0] 后续可做1种]"
