seed,turn,stage,candidates,action_index,action_desc,elapsed_us,score_breakdown
1001,37,SpecialSelect,9,0,吃面/阪神-耐力,20,"#0 8[隐藏方案[0, 0, 0] 后续可做0种] | #1 2[隐藏方案[0, 0, 1] 后续可做0种] | #2 2[隐藏方案[0, 1, 0] 后续可做0种] | #3 2[隐藏方案[1, 0, 0] 后续可做0种] | #4 -4[隐藏方案[0, 0, 2] 后续可做0种] | #5 -4[隐藏方案[0, 1, 1] 后续可做0种] | #6 -4[隐藏方案[1, 0, 1] 后续可做0种] | #7 -4[隐藏方案[1, 1, 0] 后续可做0种] | #8 -4[隐藏方案[2, 0, 0] 后续可做0种]"
1001,37,Train,7,1,耐训练,33,#0 3531[速训练 失败率0% 属性+342 PT+38] | #1 16328[耐训练 失败率0% 属性+1235 PT+174] | #2 1908[力训练 失败率0% 属性+143 PT+18] | #3 823[根训练 失败率0% 属性+94 PT+10] | #4 5706[智训练 失败率0% 属性+438 PT+61] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,38,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,38,Train,7,4,智训练,25,#0 858[速训练 失败率0% 属性+121 PT+10] | #1 3774[耐训练 失败率0% 属性+513 PT+39] | #2 770[力训练 失败率0% 属性+127 PT+9] | #3 1567[根训练 失败率0% 属性+150 PT+18] | #4 4701[智训练 失败率0% 属性+410 PT+49] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,39,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,39,Train,7,0,速训练,23,#0 7521[速训练 失败率0% 属性+577 PT+81] | #1 924[耐训练 失败率0% 属性+192 PT+10] | #2 1437[力训练 失败率0% 属性+199 PT+16] | #3 737[根训练 失败率0% 属性+95 PT+9] | #4 4715[智训练 失败率0% 属性+424 PT+49] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,40,RamenSelect,2,1,吃面/中山-全,74,#0 0[不吃面] | #1 2812[吃面/中山-全]
1001,40,SpecialSelect,1,0,吃面/中山-全(替换Ax2),2,仅1候选: 吃面/中山-全(替换Ax2)
1001,40,Train,9,0,速训练,45,"#0 8019[速训练 失败率0% 属性+582 PT+86] | #1 2545[耐训练 失败率0% 属性+280 PT+26] | #2 2679[力训练 失败率0% 属性+186 PT+29] | #3 1828[根训练 失败率0% 属性+101 PT+20] | #4 7710[智训练 失败率0% 属性+486 PT+83] | #5 1389[比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3714[友人外出#3 选项2 动态事件2408 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,41,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,41,Train,9,1,耐训练,33,"#0 1961[速训练 失败率0% 属性+222 PT+21] | #1 6141[耐训练 失败率0% 属性+594 PT+65] | #2 761[力训练 失败率0% 属性+97 PT+9] | #3 645[根训练 失败率0% 属性+66 PT+8] | #4 2250[智训练 失败率0% 属性+224 PT+23] | #5 2019[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 3720[友人外出#3 选项2 动态事件2414 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,42,RamenSelect,3,0,不吃面,77,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,42,Train,9,0,速训练,27,"#0 2870[速训练 失败率9% 属性+303 PT+34] | #1 1243[耐训练 失败率6% 属性+196 PT+14] | #2 618[力训练 失败率7% 属性+92 PT+8] | #3 655[根训练 失败率9% 属性+66 PT+9] | #4 1955[智训练 失败率0% 属性+193 PT+20] | #5 2019[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 66[休息] | #7 15[普通外出] | #8 3720[友人外出#3 选项2 动态事件2414 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,43,RamenSelect,4,0,不吃面,36,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,43,Train,9,6,休息,26,"#0 803[速训练 失败率76% 属性+358 PT+40] | #1 375[耐训练 失败率72% 属性+226 PT+18] | #2 390[力训练 失败率62% 属性+131 PT+13] | #3 58[根训练 失败率76% 属性+61 PT+8] | #4 2381[智训练 失败率32% 属性+319 PT+36] | #5 2016[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 141[休息] | #7 15[普通外出] | #8 3723[友人外出#3 选项2 动态事件2417 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,44,RamenSelect,4,0,不吃面,66,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,44,Train,9,5,比赛,29,"#0 1034[速训练 失败率0% 属性+123 PT+12] | #1 1698[耐训练 失败率0% 属性+211 PT+18] | #2 670[力训练 失败率0% 属性+93 PT+8] | #3 1693[根训练 失败率0% 属性+95 PT+20] | #4 1138[智训练 失败率0% 属性+109 PT+12] | #5 2016[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 3723[友人外出#3 选项2 动态事件2417 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,44,Event,2,0,事件#4101 G1比赛:  速5 耐5 力5 根5 智5 78pt 体力-15 / [大成功] 速5 耐5 力5 根5 智5 78pt 体力-5 (33%) | [成功] 速5 耐5 力5 根5 智5 78pt 体力-20 (66%),3,
1001,45,RamenSelect,4,0,不吃面,9,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,45,Train,9,7,普通出行,3,#0 340282346638528859811704183484516925440[守门: 心情2<3外出]
1001,46,RamenSelect,4,1,吃面/中山-全,105,#0 0[不吃面] | #1 2824[吃面/中山-全] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,46,SpecialSelect,6,0,吃面/中山-全,16,"#0 3[隐藏方案[0, 0, 0] 后续可做2种] | #1 -4[隐藏方案[0, 0, 1] 后续可做2种] | #2 -4[隐藏方案[1, 0, 0] 后续可做2种] | #3 -11[隐藏方案[0, 0, 2] 后续可做1种] | #4 -11[隐藏方案[1, 0, 1] 后续可做2种] | #5 -12[隐藏方案[2, 0, 0] 后续可做0种]"
1001,46,Train,9,0,速训练,57,"#0 12247[速训练 失败率0% 属性+818 PT+133] | #1 1489[耐训练 失败率0% 属性+129 PT+16] | #2 2149[力训练 失败率0% 属性+137 PT+23] | #3 2003[根训练 失败率0% 属性+101 PT+22] | #4 1674[智训练 失败率0% 属性+135 PT+17] | #5 1600[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 2497[友人外出#3 选项2 动态事件2418 材料+2(库存2也不禁用) 饥饿+0 未来+0 主动+0]"
1001,47,RamenSelect,4,0,不吃面,38,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,47,Train,9,6,休息,26,"#0 1534[速训练 失败率37% 属性+254 PT+27] | #1 394[耐训练 失败率34% 属性+99 PT+8] | #2 381[力训练 失败率34% 属性+68 PT+8] | #3 1548[根训练 失败率31% 属性+135 PT+26] | #4 1673[智训练 失败率1% 属性+170 PT+17] | #5 2014[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 103[休息] | #7 15[普通外出] | #8 2504[友人外出#3 选项2 动态事件2425 材料+2(库存2也不禁用) 饥饿+0 未来+0 主动+0]"
1001,47,RegionSelect,120,61,"地区[函馆-耐,京都-速耐智,阪神-速耐力]",154,"#0 25[[10, 11, 12]] | #1 25[[10, 11, 13]] | #2 35[[10, 11, 14]] | #3 25[[10, 11, 15]] | #4 15[[10, 11, 16]] | #5 70[[10, 11, 17]] | #6 60[[10, 11, 18]] | #7 25[[10, 11, 19]] | #8 -20[[10, 12, 13]] | #9 -10[[10, 12, 14]] | #10 -20[[10, 12, 15]] | #11 -30[[10, 12, 16]] | #12 25[[10, 12, 17]] | #13 15[[10, 12, 18]] | #14 -20[[10, 12, 19]] | #15 -10[[10, 13, 14]] | #16 -20[[10, 13, 15]] | #17 -30[[10, 13, 16]] | #18 25[[10, 13, 17]] | #19 15[[10, 13, 18]] | #20 -20[[10, 13, 19]] | #21 -10[[10, 14, 15]] | #22 -20[[10, 14, 16]] | #23 35[[10, 14, 17]] | #24 25[[10, 14, 18]] | #25 -10[[10, 14, 19]] | #26 -30[[10, 15, 16]] | #27 25[[10, 15, 17]] | #28 15[[10, 15, 18]] | #29 -20[[10, 15, 19]] | #30 15[[10, 16, 17]] | #31 5[[10, 16, 18]] | #32 -30[[10, 16, 19]] | #33 60[[10, 17, 18]] | #34 25[[10, 17, 19]] | #35 15[[10, 18, 19]] | #36 15[[11, 12, 13]] | #37 25[[11, 12, 14]] | #38 15[[11, 12, 15]] | #39 5[[11, 12, 16]] | #40 60[[11, 12, 17]] | #41 50[[11, 12, 18]] | #42 15[[11, 12, 19]] | #43 25[[11, 13, 14]] | #44 15[[11, 13, 15]] | #45 5[[11, 13, 16]] | #46 60[[11, 13, 17]] | #47 50[[11, 13, 18]] | #48 15[[11, 13, 19]] | #49 25[[11, 14, 15]] | #50 15[[11, 14, 16]] | #51 70[[11, 14, 17]] | #52 60[[11, 14, 18]] | #53 25[[11, 14, 19]] | #54 5[[11, 15, 16]] | #55 60[[11, 15, 17]] | #56 50[[11, 15, 18]] | #57 15[[11, 15, 19]] | #58 50[[11, 16, 17]] | #59 40[[11, 16, 18]] | #60 5[[11, 16, 19]] | #61 95[[11, 17, 18]] | #62 60[[11, 17, 19]] | #63 50[[11, 18, 19]] | #64 -20[[12, 13, 14]] | #65 -30[[12, 13, 15]] | #66 -40[[12, 13, 16]] | #67 15[[12, 13, 17]] | #68 5[[12, 13, 18]] | #69 -30[[12, 13, 19]] | #70 -20[[12, 14, 15]] | #71 -30[[12, 14, 16]] | #72 25[[12, 14, 17]] | #73 15[[12, 14, 18]] | #74 -20[[12, 14, 19]] | #75 -40[[12, 15, 16]] | #76 15[[12, 15, 17]] | #77 5[[12, 15, 18]] | #78 -30[[12, 15, 19]] | #79 5[[12, 16, 17]] | #80 -5[[12, 16, 18]] | #81 -40[[12, 16, 19]] | #82 50[[12, 17, 18]] | #83 15[[12, 17, 19]] | #84 5[[12, 18, 19]] | #85 -20[[13, 14, 15]] | #86 -30[[13, 14, 16]] | #87 25[[13, 14, 17]] | #88 15[[13, 14, 18]] | #89 -20[[13, 14, 19]] | #90 -40[[13, 15, 16]] | #91 15[[13, 15, 17]] | #92 5[[13, 15, 18]] | #93 -30[[13, 15, 19]] | #94 5[[13, 16, 17]] | #95 -5[[13, 16, 18]] | #96 -40[[13, 16, 19]] | #97 50[[13, 17, 18]] | #98 15[[13, 17, 19]] | #99 5[[13, 18, 19]] | #100 -30[[14, 15, 16]] | #101 25[[14, 15, 17]] | #102 15[[14, 15, 18]] | #103 -20[[14, 15, 19]] | #104 15[[14, 16, 17]] | #105 5[[14, 16, 18]] | #106 -30[[14, 16, 19]] | #107 60[[14, 17, 18]] | #108 25[[14, 17, 19]] | #109 15[[14, 18, 19]] | #110 5[[15, 16, 17]] | #111 -5[[15, 16, 18]] | #112 -40[[15, 16, 19]] | #113 50[[15, 17, 18]] | #114 15[[15, 17, 19]] | #115 5[[15, 18, 19]] | #116 40[[16, 17, 18]] | #117 5[[16, 17, 19]] | #118 -5[[16, 18, 19]] | #119 50[[17, 18, 19]]"
1001,48,Event,3,2,事件#4010 古马年-新年:   体力30 /  速8 耐8 力8 根8 智8  /  35pt,4,
1001,48,RamenSelect,4,0,不吃面,11,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,48,Train,1,0,比赛,0,仅1候选: 比赛
1001,49,RamenSelect,4,1,吃面/函馆-耐,122,#0 0[不吃面] | #1 2774[吃面/函馆-耐] | #2 2769[吃面/京都-速耐智] | #3 2769[吃面/阪神-速耐力]
1001,49,SpecialSelect,9,1,吃面/函馆-耐(替换Cx1),23,"#0 59[隐藏方案[0, 0, 0] 后续可做2种] | #1 73[隐藏方案[0, 0, 1] 后续可做3种] | #2 73[隐藏方案[0, 1, 0] 后续可做3种] | #3 54[隐藏方案[1, 0, 0] 后续可做2种] | #4 67[隐藏方案[0, 0, 2] 后续可做3种] | #5 67[隐藏方案[0, 1, 1] 后续可做3种] | #6 67[隐藏方案[0, 2, 0] 后续可做3种] | #7 67[隐藏方案[1, 0, 1] 后续可做3种] | #8 67[隐藏方案[1, 1, 0] 后续可做3种]"
1001,49,Train,9,1,耐训练,50,"#0 3988[速训练 失败率0% 属性+522 PT+55] | #1 12384[耐训练 失败率0% 属性+898 PT+174] | #2 548[力训练 失败率0% 属性+84 PT+9] | #3 929[根训练 失败率0% 属性+103 PT+14] | #4 2679[智训练 失败率0% 属性+379 PT+35] | #5 1047[比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2437[友人外出#3 选项2 动态事件1848 材料+2(库存3也不禁用) 饥饿+507 未来+0 主动+0]"
1001,50,RamenSelect,4,3,吃面/阪神-速耐力,101,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 2923[吃面/京都-速耐智] | #3 2926[吃面/阪神-速耐力]
1001,50,SpecialSelect,4,0,吃面/阪神-速耐力(替换Ax1),11,"#0 11[隐藏方案[1, 0, 0] 后续可做0种] | #1 6[隐藏方案[1, 0, 1] 后续可做0种] | #2 6[隐藏方案[1, 1, 0] 后续可做0种] | #3 6[隐藏方案[2, 0, 0] 后续可做0种]"
1001,50,Train,9,0,速训练,49,"#0 14905[速训练 失败率0% 属性+1384 PT+207] | #1 3488[耐训练 失败率0% 属性+278 PT+47] | #2 2130[力训练 失败率0% 属性+132 PT+27] | #3 549[根训练 失败率0% 属性+85 PT+9] | #4 3749[智训练 失败率0% 属性+481 PT+50] | #5 1521[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3158[友人外出#3 选项2 动态事件1849 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,51,RamenSelect,4,2,吃面/京都-速耐智,95,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3116[吃面/京都-速耐智] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,51,SpecialSelect,1,0,吃面/京都-速耐智(替换Bx2),2,仅1候选: 吃面/京都-速耐智(替换Bx2)
1001,51,Train,9,4,智训练,48,"#0 3279[速训练 失败率0% 属性+310 PT+44] | #1 9020[耐训练 失败率0% 属性+823 PT+124] | #2 703[力训练 失败率0% 属性+112 PT+11] | #3 549[根训练 失败率0% 属性+86 PT+9] | #4 15067[智训练 失败率0% 属性+1275 PT+210] | #5 1527[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 4184[友人外出#3 选项2 动态事件1861 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,52,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,52,Train,9,8,友人出行,35,"#0 1464[速训练 失败率0% 属性+260 PT+20] | #1 510[耐训练 失败率0% 属性+127 PT+8] | #2 490[力训练 失败率0% 属性+92 PT+8] | #3 1800[根训练 失败率0% 属性+170 PT+27] | #4 3024[智训练 失败率0% 属性+468 PT+39] | #5 1213[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 4186[友人外出#3 选项2 动态事件1863 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,52,Event,2,1,事件#830305113 友人出行3:   体力50 羁绊+5 干劲1 /  速10 力10 根10 20pt 羁绊+5 干劲1,1,
1001,53,RamenSelect,3,0,不吃面,67,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,53,Train,9,4,智训练,27,"#0 965[速训练 失败率0% 属性+193 PT+14] | #1 998[耐训练 失败率0% 属性+184 PT+14] | #2 1661[力训练 失败率0% 属性+175 PT+25] | #3 552[根训练 失败率0% 属性+90 PT+9] | #4 3020[智训练 失败率0% 属性+456 PT+39] | #5 1527[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 2330[友人外出#4 选项1 动态事件1018 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,54,RamenSelect,4,2,吃面/京都-速耐智,92,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3292[吃面/京都-速耐智] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,54,SpecialSelect,1,0,吃面/京都-速耐智(替换Bx2),2,仅1候选: 吃面/京都-速耐智(替换Bx2)
1001,54,Train,9,4,智训练,46,"#0 2190[速训练 失败率0% 属性+247 PT+28] | #1 2463[耐训练 失败率0% 属性+216 PT+32] | #2 1119[力训练 失败率0% 属性+146 PT+17] | #3 690[根训练 失败率0% 属性+101 PT+11] | #4 17535[智训练 失败率0% 属性+1771 PT+240] | #5 1206[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3312[友人外出#4 选项1 动态事件986 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,54,Event,2,0,事件#102 追加训练:  智5  体力-5 羁绊+5 /   体力5,3,
1001,55,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,55,Train,1,0,比赛,0,仅1候选: 比赛
1001,56,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,56,Train,9,8,友人出行,33,"#0 565[速训练 失败率0% 属性+179 PT+8] | #1 1094[耐训练 失败率0% 属性+193 PT+16] | #2 1603[力训练 失败率0% 属性+175 PT+24] | #3 1258[根训练 失败率0% 属性+158 PT+19] | #4 1884[智训练 失败率0% 属性+288 PT+24] | #5 1531[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3301[友人外出#4 选项1 动态事件976 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,57,RamenSelect,4,3,吃面/阪神-速耐力,90,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 3537[吃面/京都-速耐智] | #3 3540[吃面/阪神-速耐力]
1001,57,SpecialSelect,9,0,吃面/阪神-速耐力,20,"#0 13[隐藏方案[0, 0, 0] 后续可做0种] | #1 7[隐藏方案[0, 0, 1] 后续可做0种] | #2 7[隐藏方案[0, 1, 0] 后续可做0种] | #3 7[隐藏方案[1, 0, 0] 后续可做0种] | #4 1[隐藏方案[0, 0, 2] 后续可做0种] | #5 1[隐藏方案[0, 1, 1] 后续可做0种] | #6 1[隐藏方案[1, 0, 1] 后续可做0种] | #7 1[隐藏方案[1, 1, 0] 后续可做0种] | #8 1[隐藏方案[2, 0, 0] 后续可做0种]"
1001,57,Train,9,0,速训练,45,"#0 15949[速训练 失败率0% 属性+2041 PT+213] | #1 10520[耐训练 失败率0% 属性+975 PT+145] | #2 3410[力训练 失败率0% 属性+185 PT+46] | #3 624[根训练 失败率0% 属性+101 PT+10] | #4 1138[智训练 失败率0% 属性+170 PT+15] | #5 1212[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3381[友人外出#5 选项1 动态事件2280 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+0]"
1001,58,RamenSelect,2,1,吃面/阪神-速耐力,59,#0 0[不吃面] | #1 3727[吃面/阪神-速耐力]
1001,58,SpecialSelect,1,0,吃面/阪神-速耐力(替换Cx2),2,仅1候选: 吃面/阪神-速耐力(替换Cx2)
1001,58,Train,9,0,速训练,47,"#0 15517[速训练 失败率0% 属性+2208 PT+203] | #1 9941[耐训练 失败率0% 属性+917 PT+137] | #2 3683[力训练 失败率0% 属性+218 PT+50] | #3 1122[根训练 失败率0% 属性+152 PT+17] | #4 872[智训练 失败率0% 属性+168 PT+11] | #5 1531[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3453[友人外出#5 选项1 动态事件2352 材料+2(库存0也不禁用) 饥饿+1014 未来+0 主动+0]"
1001,59,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,59,Train,1,0,比赛,0,仅1候选: 比赛
1001,60,RamenSelect,4,1,吃面/函馆-耐,82,#0 0[不吃面] | #1 3708[吃面/函馆-耐] | #2 3702[吃面/京都-速耐智] | #3 3701[吃面/阪神-速耐力]
1001,60,SpecialSelect,4,0,吃面/函馆-耐(替换Cx1),11,"#0 2[隐藏方案[0, 0, 1] 后续可做0种] | #1 -4[隐藏方案[0, 0, 2] 后续可做0种] | #2 -4[隐藏方案[0, 1, 1] 后续可做0种] | #3 -4[隐藏方案[1, 0, 1] 后续可做0种]"
1001,60,Train,7,1,耐训练,33,#0 849[速训练 失败率0% 属性+274 PT+11] | #1 10132[耐训练 失败率0% 属性+934 PT+138] | #2 664[力训练 失败率0% 属性+163 PT+10] | #3 1931[根训练 失败率0% 属性+288 PT+27] | #4 5127[智训练 失败率0% 属性+715 PT+68] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,61,RamenSelect,3,0,不吃面,54,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,61,Train,7,4,智训练,21,#0 2169[速训练 失败率0% 属性+511 PT+27] | #1 2029[耐训练 失败率0% 属性+376 PT+27] | #2 1226[力训练 失败率0% 属性+206 PT+18] | #3 572[根训练 失败率0% 属性+136 PT+9] | #4 5771[智训练 失败率0% 属性+835 PT+75] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,62,RamenSelect,4,1,吃面/函馆-耐,75,#0 0[不吃面] | #1 3704[吃面/函馆-耐] | #2 3697[吃面/京都-速耐智] | #3 3701[吃面/阪神-速耐力]
1001,62,SpecialSelect,9,0,吃面/函馆-耐,19,"#0 8[隐藏方案[0, 0, 0] 后续可做0种] | #1 2[隐藏方案[0, 0, 1] 后续可做0种] | #2 2[隐藏方案[0, 1, 0] 后续可做0种] | #3 2[隐藏方案[1, 0, 0] 后续可做0种] | #4 -5[隐藏方案[0, 0, 2] 后续可做0种] | #5 -5[隐藏方案[0, 1, 1] 后续可做0种] | #6 -5[隐藏方案[0, 2, 0] 后续可做0种] | #7 -5[隐藏方案[1, 0, 1] 后续可做0种] | #8 -5[隐藏方案[1, 1, 0] 后续可做0种]"
1001,62,Train,7,1,耐训练,33,#0 787[速训练 失败率0% 属性+278 PT+10] | #1 10681[耐训练 失败率0% 属性+1060 PT+145] | #2 1455[力训练 失败率0% 属性+252 PT+21] | #3 1429[根训练 失败率0% 属性+226 PT+21] | #4 2009[智训练 失败率0% 属性+273 PT+27] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,63,RamenSelect,3,1,吃面/函馆-耐,61,#0 0[不吃面] | #1 3701[吃面/函馆-耐] | #2 3698[吃面/阪神-速耐力]
1001,63,SpecialSelect,1,0,吃面/函馆-耐(替换Bx1+Cx1),2,仅1候选: 吃面/函馆-耐(替换Bx1+Cx1)
1001,63,Train,7,1,耐训练,33,#0 787[速训练 失败率0% 属性+278 PT+10] | #1 13996[耐训练 失败率0% 属性+1600 PT+188] | #2 2016[力训练 失败率0% 属性+294 PT+29] | #3 2023[根训练 失败率0% 属性+317 PT+28] | #4 952[智训练 失败率0% 属性+184 PT+12] | #5 -inf[合宿禁比赛(训练等级5)] | #6 -inf[合宿禁休息(训练等级5)]
1001,64,RamenSelect,3,0,不吃面,37,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,64,Train,9,8,友人出行,26,"#0 1478[速训练 失败率15% 属性+422 PT+22] | #1 2183[耐训练 失败率11% 属性+518 PT+31] | #2 413[力训练 失败率13% 属性+108 PT+8] | #3 887[根训练 失败率16% 属性+176 PT+16] | #4 1783[智训练 失败率0% 属性+307 PT+22] | #5 1055[比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 76[休息] | #7 15[普通外出] | #8 3821[友人外出#5 选项1 动态事件2506 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,65,RamenSelect,3,0,不吃面,59,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,65,Train,8,4,智训练,23,"#0 2185[速训练 失败率0% 属性+530 PT+27] | #1 648[耐训练 失败率0% 属性+210 PT+9] | #2 1778[力训练 失败率0% 属性+255 PT+25] | #3 580[根训练 失败率0% 属性+126 PT+9] | #4 6112[智训练 失败率0% 属性+856 PT+80] | #5 1533[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出]"
1001,66,RamenSelect,4,2,吃面/京都-速耐智,100,#0 0[不吃面] | #1 3709[吃面/函馆-耐] | #2 3709[吃面/京都-速耐智] | #3 3705[吃面/阪神-速耐力]
1001,66,SpecialSelect,3,0,吃面/京都-速耐智(替换Bx1),9,"#0 -2[隐藏方案[0, 1, 0] 后续可做0种] | #1 -4[隐藏方案[0, 1, 1] 后续可做1种] | #2 -4[隐藏方案[0, 2, 0] 后续可做1种]"
